id,name_ko,name_en,lat,lng,desc_ko,desc_en,desc_ja
POI112,청계산,Cheonggyesan,37.46349,127.046004,"청계산은 서울과 과천의 경계에 자리 잡은 아름다운 산으로, 도시의 번잡함에서 벗어나 완벽한 휴식처를 제공합니다. 도시의 우뚝 솟은 마천루 대신 울창한 숲과 화강암 봉우리가 있는 곳을 상상해 보세요. 가볍게 하이킹하는 사람과 제대로 된 트레킹을 즐기는 사람 모두에게 인기 있는 곳입니다.
청계산에 얽힌 흥미로운 이야기 중 하나는 고려 시대 인물 조윤과 관련이 있습니다. 전설에 따르면, 정치적 혼란기에 충신 조윤이 이 산에 와서 소박한 초가집을 지었습니다. 그는 나라가 다시 태평해질 때까지 절대 떠나지 않겠다고 맹세했습니다. 그는 10년이 넘게 이곳에서 살며 멀리서 세상을 바라보며 안정을 되찾기를 바랐습니다. 그의 변함없는 충성심과 헌신은 그의 순수하고 흠 없는 성품을 상징하는 ""맑은 시냇물 산""이라는 의미를 담고 있습니다. 오늘날, 그 길을 따라 하이킹을 하고 깨끗한 시냇물이 흐르는 소리를 들으면, 그의 조용한 인내심의 정신을 느낄 수 있을 것입니다.","Cheonggyesan is a scenic mountain that sits on the border of Seoul and Gwacheon, making it a perfect escape from the city hustle. Imagine a place where you can trade the city's towering skyscrapers for the sight of lush green forests and granite peaks. It's a favorite spot for both casual hikers and serious trekkers.
An interesting story about Cheonggyesan involves a historical figure from the Goryeo dynasty named Jo Yun. Legend says that during a time of political turmoil, Jo Yun, a loyal official, came to this mountain and built a simple hut. He vowed to never leave until the kingdom was at peace again. For over 10 years, he lived here, watching the world from afar and hoping for a return to stability. His unwavering loyalty and dedication gave the mountain its name, which means ""Clean Stream Mountain,"" symbolizing his pure and unblemished character. Today, as you hike its trails and listen to the clean streams flowing, you can almost feel the spirit of his quiet endurance.","清渓山はソウルと果川の境界に位置する風光明媚な山で、都会の喧騒から逃れるのに最適な場所です。都会の高層ビル群を離れ、緑豊かな森と花崗岩の峰々が広がる景色を想像してみてください。カジュアルなハイキング愛好家から本格的なトレッキング愛好家まで、誰もが訪れる人気のスポットです。
清渓山には、高麗時代の人物、趙雲にまつわる興味深い逸話があります。伝説によると、政情不安の時代に、忠臣であった趙雲はこの山に簡素な小屋を建てました。彼は国が再び平和になるまで決して去らないと誓いました。10年以上もの間、彼はこの山に住み、遠くから世界の様子を見守り、安定を願い続けました。彼の揺るぎない忠誠心と献身的な姿勢から、この山は「清流の山」という意味で、彼の純粋で汚れのない性格を象徴しています。今日、その小道をハイキングし、清らかな小川の流れる音を聞いていると、彼の静かな忍耐の精神をほとんど感じることができるでしょう。"
POI113,청와대,Cheongwadae,37.583908,126.973671,"청와대는 대한민국 현대 정치사의 심오한 상징으로 자리 잡고 있습니다. 70년이 넘는 시간 동안 대한민국 대통령의 공식 관저이자 행정실 역할을 해 온 이곳은 한국에서 역사적, 정치적으로 가장 중요한 장소 중 하나입니다.
청와대는 전통적인 한국적 디자인 요소와 현대적인 건축 양식이 조화를 이루는 독특한 건축 양식으로 유명합니다. ""청와대""라는 이름은 본관 지붕의 상징적인 푸른 기와에서 유래되었으며, 이는 국제적으로 인정받고 있습니다. 최근 일반에 공개되면서 삼엄한 경비가 삼엄했던 청와대는 누구나 쉽게 접근할 수 있는 공공 공간으로 탈바꿈했습니다.
오늘날 방문객들은 한때 대한민국 국정의 중심지였던 청와대를 탐험할 수 있는 특별한 기회를 얻게 되었습니다. 청와대에는 주요 행정 사무실, 대통령 관저, 영빈관, 그리고 다양한 의전 및 휴양 시설이 있으며, 모두 정교하게 가꾸어진 정원 안에 자리 잡고 있습니다. 이러한 변형을 통해 국가 유산의 핵심 부분과 직접 소통할 수 있으며, 중대한 결정이 내려지고 역사가 적극적으로 형성된 장소에 대한 설득력 있는 이야기를 제공합니다.","Cheongwadae, commonly known as the Blue House, stands as a profound symbol of South Korea's modern political history. For over seven decades, it served as the official residence and executive office for the President of the Republic of Korea, making it one of the most historically and politically significant sites in the country.
The compound is distinguished by its unique architectural style, which blends traditional Korean design elements with modern construction. The name ""Blue House"" is derived from the iconic blue tiles of its main building's roof, a feature that has become internationally recognized. Its recent opening to the public has transformed it from an exclusive, heavily guarded compound into a widely accessible public space.
Today, visitors are afforded a unique opportunity to explore a compound that was once the epicenter of South Korean governance. The site includes the main executive office, the presidential residence, state guesthouses, and a variety of ceremonial and recreational buildings, all set within meticulously manicured gardens. This transformation allows for a direct engagement with a pivotal part of the nation's heritage, offering a compelling narrative of a place where momentous decisions were made and where history was actively shaped.","青瓦台（チョンワデ）、通称ブルーハウスは、韓国近代政治史の象徴として深く根付いています。70年以上にわたり、大韓民国大統領の官邸兼執務室として機能し、韓国で最も歴史的かつ政治的に重要な場所の一つとなっています。
この建物は、韓国の伝統的なデザイン要素と現代建築が融合した独特の建築様式で際立っています。「青瓦台」という名称は、本館の屋根にあしらわれた象徴的な青い瓦に由来しており、その特徴は国際的にも知られています。最近一般公開されたことで、かつては厳重に警備された特権的な建物から、広くアクセス可能な公共スペースへと変貌を遂げました。
今日、訪問者はかつて韓国統治の中心地であったこの建物を探索する特別な機会を得ています。この建物には、大統領官邸、大統領官邸、迎賓館、そして様々な儀式やレクリエーションのための建物があり、すべて丁寧に手入れされた庭園の中にあります。この変革により、国家の遺産の極めて重要な部分に直接関わることが可能となり、重大な決定が下され、歴史が積極的に形成された場所についての説得力のある物語が提供されます。"
POI114,북창동 먹자골목,Bukchang-dong food alley,37.561929,126.977856,"서울시청 뒤편에 위치한 북창동 먹자골목은 전통 한식 거리의 정수를 담아낸 매력적인 경험을 선사합니다. 활기 넘치는 이 골목은 특히 활기찬 분위기로 유명하며, 점심시간과 퇴근 후 직장인들의 인기 모임 장소로 자리매김했습니다.
역사적으로 이 지역의 이름인 ""북창동""은 조선 시대 곡식을 보관하던 ""북창고""에서 유래했습니다. 최근에는 1980년대와 90년대에 번화한 유흥가와 유흥가로 명성을 얻었습니다. 이후 이 골목은 오늘날처럼 역동적인 미식의 명소로 변모하는 동시에, 독특하고 고풍스러운 매력을 간직하고 있습니다.","Bukchang-dong Food Alley, located behind Seoul City Hall, offers a compelling experience that captures the essence of a traditional Korean culinary street. This vibrant alley is particularly famous for its lively atmosphere, serving as a popular gathering spot for local office workers during both lunch and after-work hours.
Historically, the area's name, ""Bukchang-dong,"" originates from the ""northern warehouse"" of the Joseon Dynasty, where grain was stored. In more recent times, it gained notoriety in the 1980s and 90s as a bustling nightlife and entertainment district. The alley has since evolved, transforming into the dynamic food destination it is today, while retaining its unique, old-world charm.","ソウル市庁の裏手にある北倉洞（プクチャンドン）フードストリートは、伝統的な韓国の食文化を体現した、魅力的な体験を提供しています。活気あふれるこの路地は、特に活気に満ちた雰囲気で知られ、ランチタイムや仕事帰りに地元のオフィスワーカーが集まる人気のスポットとなっています。
歴史的に、このエリアの「北倉洞」という地名は、朝鮮時代に穀物を保管していた「北倉庫」に由来しています。近年では、1980年代から90年代にかけて、活気あふれるナイトライフとエンターテイメントの街として名を馳せました。その後、この路地は進化を続け、古き良き時代の魅力を保ちながら、今日のような活気あふれるグルメスポットへと変貌を遂げました。"
POI115,남대문시장,Namdaemun Market,37.559413,126.978218,"남대문시장은 15세기 조선 시대에 설립된 서울에서 가장 크고 오래된 전통 시장입니다. 다양한 상품을 도매가로 판매하는 주요 무역 중심지입니다.
남대문시장에는 의류, 주방용품, 전통 공예품, 기념품 등 다양한 품목을 판매하는 1만 개가 넘는 노점과 상점이 있습니다. 특히 카메라 골목, 아동복 골목, 그리고 전문 음식 노점 등 특정 품목을 판매하는 구역으로 유명합니다.
방문객들은 한국의 전통 시장 문화를 체험하고, 지역 상인들과 교류하며, 호떡과 칼국수 같은 인기 길거리 음식을 맛볼 수 있습니다. 남대문시장은 서울 성곽의 옛 8대문 중 하나인 숭례문(남대문) 바로 옆에 위치해 있습니다.","Namdaemun Market is Seoul's largest and oldest traditional market, established in the 15th century during the Joseon Dynasty. It is a major hub for trade, offering a wide variety of goods at wholesale prices.
The market features over 10,000 stalls and shops selling a diverse range of items, including clothing, kitchenware, traditional crafts, and souvenirs. It is particularly well-known for its sections dedicated to specific products, such as Camera Alley, Children's Clothing Alley, and specialized food stalls.
Visitors can experience traditional Korean market culture, interact with local vendors, and sample popular street foods like hotteok (sweet pancake) and kalguksu (noodle soup). The market is located adjacent to Sungnyemun Gate, also known as Namdaemun Gate, one of the original eight gates of the Seoul City Wall.","南大門市場は、15世紀の朝鮮王朝時代に設立されたソウル最大かつ最古の伝統市場です。様々な商品が卸売価格で販売されており、貿易の中心地として栄えてきました。
市場には1万以上の屋台や店舗が立ち並び、衣料品、台所用品、伝統工芸品、お土産など、多種多様な商品が販売されています。特に、カメラ横丁、子供服横丁、専門店街など、特定の商品を扱うエリアが有名です。
韓国の伝統的な市場文化を体験したり、地元の商人と交流したり、ホットク（甘いパンケーキ）やカルグクス（麺料理）などの人気の屋台料理を味わったりすることができます。市場は、ソウル漢陽都城の8つの門の一つである崇礼門（南大門）に隣接しています。"
POI116,익선동,Ikseon-dong,37.574408,126.989901,"익선동은 서울에서 가장 오래된 한옥 마을 중 하나로, 1920년대에 지어진 전통 한옥들이 빽빽하게 모여 있습니다. 한때 조용했던 이 동네는 최근 현대적인 감각으로 활기를 되찾아 젊은 세대와 관광객들에게 큰 인기를 얻고 있습니다.
익선동의 매력은 전통과 현대가 공존하는 독특한 분위기에 있습니다. 좁고 미로 같은 골목길을 거닐다 보면 한옥의 고즈넉한 외관을 유지하면서도 세련된 레스토랑, 카페, 공방, 부티크 숍들이 들어서 있는 공간을 발견하게 됩니다. 각 건물은 저마다 독특한 개성을 지니고 있어 마치 보물찾기를 하는 듯한 경험을 선사합니다.
익선동은 사진 촬영 명소로도 유명합니다. 아름다운 한옥 건물, 현대적인 인테리어, 그리고 골목 곳곳에 숨겨진 예술적인 디테일이 어우러져 곳곳에서 멋진 사진을 찍을 수 있는 기회를 제공합니다. 창덕궁, 종묘, 인사동 근처에 위치한 익선동은 이 지역을 여행할 때 꼭 포함해야 할 곳입니다.","Ikseon-dong is one of Seoul's oldest hanok villages, a dense cluster of traditional Korean houses built in the 1920s. This once-quiet neighborhood has recently been revitalized with a modern touch, making it incredibly popular with younger generations and tourists.
The charm of Ikseon-dong lies in its unique atmosphere where tradition and modernity coexist. As you wander through its narrow, maze-like alleys, you'll discover spaces that maintain the serene exterior of the hanok while housing stylish restaurants, cafes, workshops, and boutique shops inside. Each establishment has its own unique character, offering a sense of discovery like a treasure hunt.
Ikseon-dong is also well-known as a great spot for taking photos. The beautiful hanok buildings, modern interiors, and artistic details hidden throughout the alleys combine to create stunning photo opportunities at every turn. Located near Changdeokgung Palace, Jongmyo Shrine, and Insadong, it's an excellent destination to include on your tour of the area.","益善洞はソウルで最も古い韓屋村の一つで、1920年代に建てられた伝統的な韓国家屋が密集しています。かつては静かな街だったこのエリアは、近年モダンな雰囲気で再開発され、若い世代や観光客に大変人気です。
益善洞の魅力は、伝統と現代が共存する独特の雰囲気にあります。迷路のような狭い路地を散策すると、韓屋の静かな外観を保ちながらも、スタイリッシュなレストラン、カフェ、工房、ブティックなどが軒を連ねる空間が見つかります。それぞれの店が独自の個性を持ち、宝探しのような発見を味わうことができます。
益善洞は写真撮影にも最適なスポットとして知られています。美しい韓屋、モダンなインテリア、そして路地裏に散りばめられた芸術的なディテールが組み合わさり、至る所で素晴らしい写真が撮れるチャンスが生まれます。昌徳宮、宗廟、仁寺洞の近くに位置し、この地域のツアーに含めるのに最適な目的地です。"
POI120,잠실롯데타워 일대,Jamsil Lotte Tower area,37.51419392,127.1040148,"롯데월드타워는 한국 건축의 정수 중 하나입니다. 이 타워는 현대와 전통, 자연과 첨단 기술의 만남, 그리고 인간의 업적을 상징합니다. 롯데월드타워는 현대적인 도시 생활에 필요한 모든 것을 갖추고 있습니다.
555m 높이, 123층 규모의 롯데월드타워에는 한국에서 가장 높은 전망대인 서울스카이(500m)가 있습니다. 한국 최신 럭셔리 랜드마크 호텔인 시그니엘서울 또한 롯데월드타워에 있습니다. 타워에는 헬스케어 센터, 피트니스 센터, 금융 센터를 갖춘 다층 다목적 공간인 포디엄도 있습니다.
세계적인 패션 허브인 롯데월드몰도 롯데월드타워에 자리 잡고 있으며, 방문객들은 한국 최대 규모의 도심 면세점인 롯데면세점에서도 쇼핑을 즐길 수 있습니다. 그 외에도 쇼핑몰 에비뉴엘, 한국 최고의 도심형 아쿠아리움, 웅장한 클래식 음악 공연장, 아시아 최대 규모의 멀티플렉스 등이 있습니다.","Lotte World Tower is one of Korea's architectural crown jewels. The tower symbolizes the meeting of the modern with the traditional, nature and cutting edge technology, and the accomplishments of man. Lotte World Tower contains everything that is necessary for modern urban living.
Soaring 555m into the air; with 123 stories, Lotte World Tower is home to Korea's tallest observation deck, (at 500m) Seoul Sky. Korea's newest luxury landmark hotel, Signiel Seoul is also located at Lotte World Tower. Also located in the tower is Podium, a multi-floor, multipurpose space where visitors will find a healthcare center, a fitness center, and a financial center.
The Lotte World Mall, a global fashion hub, also calls Lotte World Tower home, and visitors will also be able to shop at Korea's largest urban duty free store, Lotte Duty Free. Other features include the shopping mall Avenuel, Korea's best urban aquarium, a spectacular classical music hall, and Asia's largest multiplex.","ロッテワールドタワーは、韓国建築の至宝の一つです。このタワーは、現代と伝統、自然と最先端技術、そして人類の偉業の融合を象徴しています。ロッテワールドタワーには、現代の都市生活に必要なすべてが揃っています。
高さ555メートル、123階建てのロッテワールドタワーには、韓国で最も高い展望台（地上500メートル）「ソウルスカイ」があります。韓国の最新高級ランドマークホテル、シグニエルソウルもロッテワールドタワー内にあります。また、タワー内には、ヘルスケアセンター、フィットネスセンター、金融センターを備えた多目的スペース「ポディウム」があります。
世界的なファッションハブであるロッテワールドモールもロッテワールドタワー内にあります。また、韓国最大の都市型免税店「ロッテ免税店」でショッピングを楽しむこともできます。その他、ショッピングモール「アベニュール」、韓国最高の都市型水族館、壮大なクラシック音楽ホール、アジア最大のマルチプレックスなどもあります。"
POI121,송리단길·호수단길,Songridan-gil·Hosudan-gil,37.50912839,127.1082148,"송리단길은 서울 송파구에 위치한 트렌디한 동네로, 석촌호수와 상징적인 롯데월드타워에 인접해 있습니다. ""송리단길""은 ""송파""와 독특한 카페와 레스토랑으로 유명한 거리 ""경리단길""의 합성어입니다.
이 지역은 세련된 카페, 독특한 음식점, 그리고 개조된 주택가에 자리한 부티크 상점들이 밀집해 있어 특히 젊은층에게 인기 있는 명소가 되었습니다. 조용한 주택가의 매력과 활기차고 현대적인 미식 문화가 어우러진 곳입니다.
호수단길은 석촌호수 동쪽을 따라 조성된 산책로로, 롯데월드와 주변 공원의 아름다운 전망을 감상할 수 있습니다. 특히 봄철 벚꽃과 가을철 단풍철에는 여유로운 산책을 즐기기에 좋은 곳으로 유명합니다.
송리단길과 호수단길은 함께 어우러져 인기 있는 문화 및 레저 공간을 형성합니다. 방문객들은 매력적인 골목길을 탐험하며 음식과 음료를 즐기고, 호수 주변을 산책하며 전망과 도시 풍경을 감상할 수 있습니다.","Songridan-gil is a trendy neighborhood in Seoul's Songpa District, adjacent to Seokchon Lake and the iconic Lotte World Tower. The name ""Songridan-gil"" is a portmanteau of ""Songpa"" and ""Gyeongnidan-gil,"" a street known for its unique cafes and restaurants.
This area has become a popular destination, particularly for young people, due to its concentration of stylish cafes, unique eateries, and boutique shops housed in repurposed residential buildings. The atmosphere is a blend of quiet residential charm and a vibrant, modern culinary scene.
Hosudan-gil is the name of a walking path along the eastern side of Seokchon Lake, offering scenic views of the Lotte World complex and the surrounding park. It is a well-known spot for leisurely strolls, especially during the cherry blossom season in spring and when the leaves change color in autumn.
Together, Songridan-gil and Hosudan-gil form a popular cultural and leisure area. Visitors can explore the charming back alleys for food and drinks, then take a relaxing walk around the lake to enjoy the views and urban scenery.","ソンリダンギルは、ソウルの松坡区にあるトレンディなエリアで、石村湖と象徴的なロッテワールドタワーに隣接しています。「ソンリダンギル」という名前は、「ソンパ（松坡）」と、個性的なカフェやレストランが立ち並ぶ通り「キョンリダンギル（経理団ギル）」を組み合わせた造語です。
スタイリッシュなカフェ、個性的な飲食店、そして改装された住宅地にブティックが集中していることから、このエリアは特に若者に人気のスポットとなっています。静かな住宅街の魅力と、活気に満ちたモダンなグルメシーンが融合した雰囲気です。
ホスダンギルは、石村湖の東側に沿って続く遊歩道で、ロッテワールドと周囲の公園の美しい景色を眺めることができます。特に春の桜の季節や秋の紅葉の季節には、のんびりと散策できる人気のスポットです。
ソンリダンギルとホスダンギルは、人気の文化・レジャーエリアを形成しています。訪問者は、魅力的な裏路地を散策して食べ物や飲み物を楽しんだ後、湖の周りをゆっくりと散歩して景色や都会の風景を楽しむことができます。"
POI122,신촌 스타광장,Shinchon Star Plaza,37.557032,126.936771,"신촌 스타플라자는 서울 신촌의 활기 넘치는 심장부입니다. 대학가와 학생 문화로 유명한 활기 넘치는 지역에 자리 잡은 이 광장은 서울의 에너지가 살아 숨 쉬는 역동적인 무대입니다.
이 광장은 주말이면 보행자 전용 거리로 변하는 연세로의 일부로, 산책하며 분위기를 만끽하기에 더할 나위 없이 좋은 곳입니다. 다른 번화한 상업 지역과는 달리, 신촌은 활기 넘치면서도 멋스러운 독특한 ""광장 분위기""를 자랑합니다.
많은 사람들에게 신촌 스타플라자는 몰입도 높은 K-POP 경험을 위한 필수 방문지입니다. 아이돌 지망생들의 즉흥적인 ""버스킹"" 공연을 우연히 발견하거나, 팬클럽이 좋아하는 스타를 기념하기 위해 마련한 대규모 팝업 이벤트를 목격할 수도 있습니다. K-POP 업계의 활기를 느끼고, 어쩌면 차세대 스타를 미리 엿볼 수 있는 곳이기도 합니다.","Shinchon Star Plaza is the pulsating heart of the youthful and vibrant Sinchon neighborhood in Seoul. Tucked away in a lively area known for its universities and student culture, this plaza is a dynamic stage where the energy of Seoul comes alive.
The plaza itself is part of Yonsei-ro, a street that transforms into a pedestrian-only haven on weekends, making it the perfect spot for strolling and soaking in the atmosphere. Unlike other bustling commercial districts, Shinchon has a unique ""plaza vibe"" that feels both energetic and effortlessly cool.
For many, Shinchon Star Plaza is a must-visit destination for an immersive K-pop experience. You might stumble upon spontaneous ""busking"" performances by aspiring idols or witness massive pop-up events organized by fan clubs to celebrate their favorite stars. It's a place where you can feel the pulse of the K-pop industry and maybe even get a sneak peek at the next big sensation.","新村スタープラザは、ソウルの活気あふれる新村地区の中心地です。大学や学生文化で知られる活気あふれるエリアにひっそりと佇むこの広場は、ソウルのエネルギーが息づくダイナミックなステージです。
この広場は延世路の一部で、週末には歩行者天国となり、散策しながら街の雰囲気に浸るのに最適な場所です。他の賑やかな商業地区とは異なり、新村には独特の「プラザバイブ」があり、エネルギッシュでありながらもさりげないクールさを感じさせます。
多くの人にとって、新村スタープラザはK-POPの世界に浸りたいなら必ず訪れるべき場所です。アイドルを目指す人たちの突発的な「路上ライブ」に出くわしたり、ファンクラブがお気に入りのスターを称えるために企画する大規模なポップアップイベントを目にするかもしれません。ここはK-POP業界の鼓動を感じ、次の大スターを垣間見ることができる場所です。"
POI123,보라매공원,Boramae Park,37.493379,126.920162,"서울의 숨겨진 보석, 보라매 공원에 오신 것을 환영합니다. 매혹적인 역사를 간직한 숨은 보석 같은 곳입니다. 단순한 녹지 공간 그 이상의 의미를 지닌 이 공원은 과거 공군사관학교 부지에 자리 잡고 있습니다. ""젊은 매""라는 뜻의 ""보라매""라는 이름은 공군사관학교의 상징이었으며, 오늘날까지도 그 유산을 기리고 있습니다.
이 광활한 도심 속 오아시스를 거닐다 보면 자연의 고요함과 과거 군사적 유산에 대한 향수가 어우러진 독특한 분위기를 발견하게 될 것입니다. 공원 중심부에는 실제 퇴역 군용기들이 전시되어 있는 매혹적인 에어 파크가 있습니다. 한때 하늘을 누볐던 비행기들을 가까이서 볼 수 있는 이곳에서 항공 애호가와 호기심 많은 방문객 모두에게 특별한 경험을 선사합니다.
하지만 이 공원은 남녀노소 누구나 즐길 수 있는 놀이터입니다. 춤추는 물과 빛의 쇼로 활기를 더하는 그림 같은 음악 분수에서 휴식을 취할 수 있습니다. 활동적인 활동을 원하는 분들을 위해 이 공원에는 피크닉에 안성맞춤인 넓은 중앙 잔디밭부터 전용 스포츠 코트, 암벽 등반장, 조깅 트랙까지 다양한 시설이 마련되어 있습니다. 반려견 전용 공원과 어린이 물놀이 공간도 마련되어 있어 가족 단위 방문객들에게 인기 있는 장소입니다.","Welcome to Boramae Park, a hidden gem with a fascinating history in Seoul. More than just a green space, this park stands on the former site of the Republic of Korea Air Force Academy. Its name, ""Boramae,"" which means ""young hawk,"" was the symbol of the academy, and even today, the park pays tribute to its legacy.
As you stroll through this expansive urban oasis, you'll discover a unique blend of natural tranquility and a nod to its military past. At the heart of the park is a captivating Air Park, where a collection of real, retired military aircraft are on display. Here, you can get an up-close look at the planes that once soared through the skies, offering a truly unique experience for aviation enthusiasts and curious visitors alike.
But the park is a playground for all ages and interests. You can relax by the picturesque Musical Fountain, which comes alive with dancing water and light shows. For those seeking activity, the park features a variety of facilities, from a large central lawn perfect for picnics to dedicated sports courts, a rock climbing wall, and a jogging track. It even has a special dog park and a children's water play area, making it a favorite spot for families.","ソウルの隠れた名所、ボラメ公園へようこそ。魅力的な歴史を持つ、ソウルの隠れた名所です。この公園は単なる緑地ではなく、かつて大韓民国空軍士官学校の跡地に位置しています。「若い鷹」を意味する「ボラメ」という名前は、士官学校のシンボルであり、今日でもこの公園はその伝統に敬意を表しています。
この広々とした都会のオアシスを散策すると、自然の静けさと軍事史へのオマージュが融合した、他に類を見ない空間に出会うでしょう。公園の中心には、退役した軍用機の実物が展示されている魅力的なエアパークがあります。かつて大空を舞った飛行機を間近で見ることができ、航空愛好家や好奇心旺盛な観光客にとって、他に類を見ない体験を提供します。
しかし、この公園はあらゆる年齢層や興味を持つ人々が楽しめる遊び場でもあります。水と光のショーで彩られた、絵のように美しいミュージカルファウンテンのそばでリラックスするのも良いでしょう。アクティビティを求める方には、ピクニックに最適な広々とした芝生から、専用のスポーツコート、ロッククライミングウォール、ジョギングコースまで、様々な施設が揃っています。ドッグランや子供用の水遊び場も併設されており、家族連れに人気のスポットです。"
POI124,서대문독립공원,Seodaemun Independence Park,37.575388,126.955491,"서대문 독립공원은 한국의 주권 투쟁에 대한 강렬한 이야기를 담고 있는 가슴 뭉클하고 역사적으로 중요한 장소입니다. 이곳은 단순히 여유롭게 산책하기 위한 공원이 아니라, 조국의 독립을 위해 목숨을 바친 애국지사들을 기리는 성스러운 공간입니다.
이 공원은 1908년부터 1945년까지 일제가 독립운동을 잔혹하게 탄압했던 서대문형무소 부지에 조성되었습니다. 오늘날 이 형무소는 서대문형무소 역사관으로 탈바꿈하여 한국인의 고통과 회복력을 엄숙하면서도 강렬하게 보여주는 박물관으로 탈바꿈했습니다. 보존된 감방, 감시탑, 처형장을 거닐다 보면 역사의 무게를 느끼고 현대 한국을 이끈 투쟁에 대한 더 깊은 이해를 얻게 될 것입니다.
또한 이 공원에는 독립 정신을 상징하는 여러 주요 기념물들이 있습니다. 가장 눈에 띄는 것은 1897년 한국의 주권을 확립하기 위해 건립된 웅장한 화강암 아치인 독립문입니다. 파리의 개선문처럼, 이 문은 자유의 상징으로 굳건히 서 있습니다. 근처에는 독립기념관이 있는데, 이는 대의를 위해 목숨을 바친 순국선열들을 기리는 곳입니다.","Seodaemun Independence Park is a poignant and historically significant site that tells a powerful story of Korea's fight for sovereignty. This is not just a park for leisurely walks; it is a sacred space dedicated to the patriots who sacrificed their lives for the nation's independence.
The park is built on the former site of the Seodaemun Prison, a grim institution used by the Japanese colonial government from 1908 to 1945 to brutally suppress the independence movement. Today, the prison has been transformed into the Seodaemun Prison History Hall, a museum that offers a somber and powerful look into the suffering and resilience of the Korean people. As you walk through the preserved cells, watchtowers, and the execution ground, you will feel the weight of history and gain a deeper understanding of the struggles that led to modern Korea.
The park also features several key monuments that symbolize the spirit of independence. The most prominent is the Independence Gate (Dongnimmun), a magnificent granite arch built in 1897 to assert Korea's sovereignty. It stands as a defiant symbol of freedom, much like its inspiration, the Arc de Triomphe in Paris. Nearby, you will find the Independence Hall (Dongnipgwan), which honors the martyrs who gave their lives for the cause.","西大門独立公園は、韓国の独立闘争の力強い物語を物語る、胸を締め付ける歴史的に重要な場所です。ここは単に散歩を楽しむための公園ではなく、国家の独立のために命を捧げた愛国者たちに捧げられた神聖な空間です。
この公園は、1908年から1945年まで日本統治下にあった西大門刑務所の跡地に造られました。この刑務所は、独立運動を残酷に弾圧するために使われた、陰鬱な施設でした。現在、この刑務所は西大門刑務所歴史館として生まれ変わり、朝鮮の人々の苦難と回復力を厳粛かつ力強く映し出す博物館となっています。保存された独房、監視塔、処刑場などを歩きながら、歴史の重みを感じ、現代韓国へと繋がる闘争への理解を深めることができます。
公園には、独立精神を象徴する重要な記念碑もいくつかあります。最も目立つのは独立門（トンニムン）です。1897年に朝鮮の主権を主張するために建造された、壮麗な花崗岩のアーチです。パリの凱旋門のように、自由の象徴として堂々とそびえ立っています。近くには、大義のために命を捧げた殉教者たちを称える独立記念館（トンリプガン）があります。"
